ID,Code,Headline,Source,Date,URL
TheEdge2019031420244197,4197,"EPF, PNB complete acquisition of Battersea Power Station commercial assets",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502800/epf-pnb-complete-acquisition-of-battersea-power-station-commercial-assets
TheEdge2019031420245288,5288,"EPF, PNB complete acquisition of Battersea Power Station commercial assets",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502800/epf-pnb-complete-acquisition-of-battersea-power-station-commercial-assets
TheEdge2019031420248664,8664,"EPF, PNB complete acquisition of Battersea Power Station commercial assets",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502800/epf-pnb-complete-acquisition-of-battersea-power-station-commercial-assets
TheEdge2019031420477123,7123,Priceworth hopes to restart operations at Sandakan plywood mill,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502802/priceworth-hopes-to-restart-operations-at-sandakan-plywood-mill
TheEdge2019031420510200,0200,Revenue Group unit gets nod to undertake money lending activities,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502806/revenue-group-unit-gets-nod-to-undertake-money-lending-activities
TheEdge2019031421001899,1899,IKEA’s first store in northern Peninsular Malaysia a hit among shoppers,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502812/ikea-s-first-store-in-northern-peninsular-malaysia-a-hit-among-shoppers
TheEdge2019031421007216,7216,IKEA’s first store in northern Peninsular Malaysia a hit among shoppers,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502812/ikea-s-first-store-in-northern-peninsular-malaysia-a-hit-among-shoppers
TheEdge2019031422260200,0200,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031422265080,5080,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031422265182,5182,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031422265253,5253,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031422265754,5754,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031422267123,7123,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031422267250,7250,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031422268311,8311,"Poh Kong, Pesona Metro, Econpile, Utusan, Berjaya Food, Uzma, Priceworth International, Revenue Group and Nestle",TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502834/poh-kong-pesona-metro-econpile-utusan-berjaya-food-uzma-priceworth-international-revenue-group-and-nestle
TheEdge2019031423154502,4502,MCMC internet centres get good community response,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502838/mcmc-internet-centres-get-good-community-response
TheEdge2019031423156012,6012,MCMC internet centres get good community response,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502838/mcmc-internet-centres-get-good-community-response
TheEdge2019031423156399,6399,MCMC internet centres get good community response,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502838/mcmc-internet-centres-get-good-community-response
TheEdge2019031423156947,6947,MCMC internet centres get good community response,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502838/mcmc-internet-centres-get-good-community-response
TheEdge2019031423185014,5014,Private sector interested to build highway in Kedah,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502840/private-sector-interested-to-build-highway-in-kedah
TheEdge2019031423188346,8346,Private sector interested to build highway in Kedah,TheEdge,14/3/2019,https://www.klsescreener.com/v2/news/view/502840/private-sector-interested-to-build-highway-in-kedah
TheEdge2019031500145014,5014,President Moons visit enhances bilateral trade — Darell,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502876/president-moon-s-visit-enhances-bilateral-trade-darell
TheEdge2019031500245115,5115,DBKL to hold fresh public hearing for Taman Tiara Titiwangsa project — Khalid,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502880/dbkl-to-hold-fresh-public-hearing-for-taman-tiara-titiwangsa-project-khalid
TheEdge2019031500278346,8346,Gading Kencana re-energises Bidor with solar power farm,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502882/gading-kencana-re-energises-bidor-with-solar-power-farm
TheEdge2019031500507544,7544,Environmental Quality Act 1974 may be reviewed — PM,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502890/environmental-quality-act-1974-may-be-reviewed-pm
TheEdge2019031501051015,1015,AmInvestment clinches six regional awards,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502894/aminvestment-clinches-six-regional-awards
TheEdge2019031501057293,7293,AmInvestment clinches six regional awards,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502894/aminvestment-clinches-six-regional-awards
TheEdge2019031501075681,5681,Targeted fuel subsidy mechanism to be finalised in July,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502896/targeted-fuel-subsidy-mechanism-to-be-finalised-in-july
TheEdge2019031501145115,5115,Prisons Dept denies claims Cradle CEOs wife detained in dark room,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502900/prisons-dept-denies-claims-cradle-ceo-s-wife-detained-in-dark-room
TheEdge2019031501201651,1651,PAC to Government: Provide SOP for asset maintenance,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502906/pac-to-government-provide-sop-for-asset-maintenance
TheEdge2019031506200200,0200,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031506204707,4707,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031506205080,5080,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031506205253,5253,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031506205754,5754,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031506207123,7123,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031506207250,7250,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031506208311,8311,"KLCI seen trendding sideways, hurdle at 1,770",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502908/klci-seen-trendding-sideways-hurdle-at-1-770
TheEdge2019031508125196,5196,CIMB IB Research raises target price for Berjaya Food to RM2.23,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502932/cimb-ib-research-raises-target-price-for-berjaya-food-to-rm2-23
TheEdge2019031508208869,8869,"Press Metal Aluminium may rise higher, says RHB Retail Research",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502940/press-metal-aluminium-may-rise-higher-says-rhb-retail-research
TheEdge2019031508229385,9385,"Lay Hong may rebound higher, says RHB Retail Research",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502942/lay-hong-may-rebound-higher-says-rhb-retail-research
TheEdge2019031508455185,5185,"Affin Hwang Capital starts coverage on Taliworks, target price RM1.18",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502954/affin-hwang-capital-starts-coverage-on-taliworks-target-price-rm1-18
TheEdge2019031508458524,8524,"Affin Hwang Capital starts coverage on Taliworks, target price RM1.18",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502954/affin-hwang-capital-starts-coverage-on-taliworks-target-price-rm1-18
TheEdge2019031508591015,1015,SC forms special board committee,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502970/sc-forms-special-board-committee
TheEdge2019031509010138,0138,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509011295,1295,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509011619,1619,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509012194,2194,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509013182,3182,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509014065,4065,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509014634,4634,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509014677,4677,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509014715,4715,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509016012,6012,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509016399,6399,Richest Malaysians saw large dissipation of wealth in 2018,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502980/richest-malaysians-saw-large-dissipation-of-wealth-in-2018
TheEdge2019031509160122,0122,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509163816,3816,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509164707,4707,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509164731,4731,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509165183,5183,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509165225,5225,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509165681,5681,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509166483,6483,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509167108,7108,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509167439,7439,"KLCI drifts lower, select blue chips weigh",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502978/klci-drifts-lower-select-blue-chips-weigh
TheEdge2019031509435080,5080,Poh Kong jumps 8.33% on firmer 2Q earnings,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502996/poh-kong-jumps-8-33-on-firmer-2q-earnings
TheEdge2019031509475182,5182,"Pesona Metro active, up 13.04% on bagging RM238.45m contract",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502998/pesona-metro-active-up-13-04-on-bagging-rm238-45m-contract
TheEdge2019031509478311,8311,"Pesona Metro active, up 13.04% on bagging RM238.45m contract",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/502998/pesona-metro-active-up-13-04-on-bagging-rm238-45m-contract
TheEdge2019031509517250,7250,Uzma up 6.67% on securing two-year drilling services job,TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503002/uzma-up-6-67-on-securing-two-year-drilling-services-job
TheEdge2019031510160010,0010,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510160079,0079,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510161163,1163,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510161899,1899,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510162089,2089,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510162739,2739,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510162836,2836,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510163301,3301,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510163867,3867,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510164448,4448,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510165014,5014,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510165031,5031,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510165105,5105,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510165819,5819,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510166645,6645,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510167006,7006,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
TheEdge2019031510167013,7013,"KLCI reverses loss, edges higher in line with region",TheEdge,15/3/2019,https://www.klsescreener.com/v2/news/view/503038/klci-reverses-loss-edges-higher-in-line-with-region
