7205|COCOLND|2.000|1.990|1.990|-0.010|-0.50|30
7195|COMCORP|0.120|0.120|0.115|-0.005|-4.17|895
2127|COMFORT|0.820|0.820|0.825|+0.005|+0.61|2,150
5136|COMPLET|0.885|0.885|0.910|+0.025|+2.82|1,527
5037|COMPUGT|0.025|0.025|0.025|0.000|0.00|103,572
0102|CONNECT|0.105|0.105|0.110|+0.005|+4.76|2,543
0102PA|CONNECT-PA|0.030|0.000|0.000|0.000|0.00|0
0102WA|CONNECT-WA|0.030|0.000|0.000|0.000|0.00|0
0102WB|CONNECT-WB|0.025|0.000|0.000|0.000|0.00|0
8591|CRESBLD|1.040|1.050|1.040|0.000|0.00|8,073
6718|CRESNDO|1.280|1.300|1.320|+0.040|+3.13|1,607
03016|CRG|0.045|0.000|0.000|0.000|0.00|0
7202|CSCENIC|1.120|1.130|1.130|+0.010|+0.89|100
5094|CSCSTEL|1.070|1.080|1.090|+0.020|+1.87|2,054
5214|CSL|0.010|0.000|0.000|0.000|0.00|0
0051|CUSCAPI|0.215|0.215|0.220|+0.005|+2.33|174,912
5049|CVIEW|1.500|1.500|1.520|+0.020|+1.33|40
9423|CWG|0.420|0.000|0.000|0.000|0.00|0
7157|CYL|0.430|0.450|0.465|+0.035|+8.14|526
5082|CYMAO|0.345|0.000|0.000|0.000|0.00|0
5184|CYPARK|1.700|1.700|1.700|0.000|0.00|1,893
7204|D&O|0.695|0.695|0.715|+0.020|+2.88|50,429
8125|DAIBOCI|1.580|1.580|1.580|0.000|0.00|11,127
8125WB|DAIBOCI-WB|0.130|0.125|0.125|-0.005|-3.85|1,720
5355|DAIMAN|2.990|0.000|0.000|0.000|0.00|0
5276|DANCO|0.635|0.635|0.620|-0.015|-2.36|41,036
5276WA|DANCO-WA|0.400|0.395|0.390|-0.010|-2.50|25,628
8338|DATAPRP|0.255|0.255|0.245|-0.010|-3.92|19,085
0091|DAYA|0.010|0.010|0.010|0.000|0.00|394,771
5141|DAYANG|1.690|1.680|1.710|+0.020|+1.18|261,124
7179|DBE|0.030|0.030|0.030|0.000|0.00|1,300
7179WB|DBE-WB|0.005|0.010|0.010|+0.005|+100.00|3,005
3484|DBHD|0.535|0.535|0.530|-0.005|-0.93|19,740
3484WA|DBHD-WA|0.125|0.120|0.115|-0.010|-8.00|5,855
7119|DEGEM|1.050|0.000|0.000|0.000|0.00|0
5132|DELEUM|1.160|1.160|1.120|-0.040|-3.45|1,812
7212|DESTINI|0.325|0.335|0.315|-0.010|-3.08|296,819
0152|DGB|0.120|0.120|0.120|0.000|0.00|400
0152WB|DGB-WB|0.035|0.030|0.030|-0.005|-14.29|75
0131|DGSB|0.085|0.085|0.085|0.000|0.00|6,307
7277|DIALOG|3.200|3.210|3.230|+0.030|+0.94|107,870
727733|DIALOG-C33|0.005|0.000|0.000|0.000|0.00|0
727735|DIALOG-C35|0.005|0.000|0.000|0.000|0.00|0
727736|DIALOG-C36|0.055|0.000|0.000|0.000|0.00|0
727737|DIALOG-C37|0.050|0.050|0.045|-0.005|-10.00|8
727738|DIALOG-C38|0.040|0.000|0.000|0.000|0.00|0
727739|DIALOG-C39|0.050|0.000|0.000|0.000|0.00|0
727740|DIALOG-C40|0.110|0.115|0.115|+0.005|+4.55|2,400
727741|DIALOG-C41|0.095|0.100|0.105|+0.010|+10.53|10,301
727742|DIALOG-C42|0.135|0.000|0.000|0.000|0.00|0
727743|DIALOG-C43|0.100|0.000|0.000|0.000|0.00|0
727744|DIALOG-C44|0.080|0.080|0.075|-0.005|-6.25|4
6947|DIGI|4.530|4.510|4.620|+0.090|+1.99|93,024
694724|DIGI-C24|0.035|0.040|0.045|+0.010|+28.57|506
694725|DIGI-C25|0.105|0.000|0.000|0.000|0.00|0
694726|DIGI-C26|0.115|0.000|0.000|0.000|0.00|0
694727|DIGI-C27|0.105|0.000|0.000|0.000|0.00|0
694728|DIGI-C28|0.050|0.050|0.050|0.000|0.00|500
0029|DIGISTA|0.045|0.045|0.045|0.000|0.00|5,150
0029WB|DIGISTA-WB|0.015|0.000|0.000|0.000|0.00|0
